INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
267392714,04/27/2023,10:11:00,BRONX,OUTSIDE,44,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1006659,245559,40.84064947,-73.91901214,POINT (-73.91901214 40.84064947)
278677813,12/07/2023,19:46:00,QUEENS,OUTSIDE,113,0,STREET,(null),False,(null),(null),(null),18-24,M,WHITE HISPANIC,1053322,191122,40.690994,-73.750928,POINT (-73.750928 40.690994)
276665994,10/29/2023,02:55:00,BRONX,OUTSIDE,47,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1025454,268214,40.902763,-73.850945,POINT (-73.850945 40.902763)
278563371,12/05/2023,20:35:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),False,18-24,M,BLACK,18-24,M,BLACK,996188,172233,40.639409,-73.956982,POINT (-73.956982 40.639409)
279547332,12/26/2023,23:31:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,M,WHITE HISPANIC,45-64,M,WHITE,1011035,250045,40.852951,-73.903178,POINT (-73.903178 40.852951)
275218028,09/30/2023,17:12:00,BROOKLYN,OUTSIDE,79,2,HOUSING,(null),False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1000301,192923,40.696192,-73.942116,POINT (-73.942116 40.696192)
268197444,05/12/2023,09:44:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,(null),True,25-44,M,BLACK,25-44,M,BLACK,1006751,170702,40.635188,-73.918929,POINT (-73.918929 40.635188)
270274906,06/22/2023,13:07:00,STATEN ISLAND,OUTSIDE,120,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,951319,171305,40.63681,-74.11865,POINT (-74.11865 40.63681)
276921834,11/02/2023,22:30:00,QUEENS,OUTSIDE,101,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1053361,158350,40.601041,-73.751122,POINT (-73.751122 40.601041)
276800911,11/01/2023,03:58:00,MANHATTAN,OUTSIDE,28,0,TRANSIT,(null),False,(null),(null),(null),<18,M,BLACK,997407,233806,,,
272121089,07/30/2023,21:05:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,(null),False,(null),(null),(null),<18,M,BLACK,1000341,232252,40.80414,-73.941877,POINT (-73.941877 40.80414)
